num_sector,tabla,cod_municipio,grupo,producto,unidad,periodo,valor
1587,FORESTAL,010403,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,7.3
1588,FORESTAL,010403,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,262.586
1599,PECUARIO,010404,APICULTURA,Miel,TM POR A•O,CONSTANTE,2.87836
1682,FORESTAL,010404,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,26
1683,FORESTAL,010404,PLANTACIONES FORESTALES,Jarca,ha,CONSTANTE,5.25
1684,FORESTAL,010404,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,50.6
1692,PECUARIO,010405,APICULTURA,Miel,TM POR A•O,CONSTANTE,1.92102
1784,FORESTAL,010405,PLANTACIONES FORESTALES,Cedro,ha,CONSTANTE,12
1785,FORESTAL,010405,PLANTACIONES FORESTALES,Nogal,ha,CONSTANTE,10.75
1786,FORESTAL,010405,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,25.61
1787,FORESTAL,010405,PLANTACIONES FORESTALES,Quina quina,ha,CONSTANTE,22.25
1788,FORESTAL,010405,PLANTACIONES FORESTALES,Timboy,ha,CONSTANTE,8
1799,PECUARIO,010501,APICULTURA,Miel,TM POR A•O,CONSTANTE,31.71142
1800,INDUSTRIA MANUFACTURERA,010501,ART÷CULOS DE CUERO,"Curtido, te§ido y adobo de cueros y pieles",VBP (Bs),TRANSFORMACION,30524.90759
1801,INDUSTRIA MANUFACTURERA,010501,ART÷CULOS DE CUERO,Fabricaci¢n de calzado,VBP (Bs),TRANSFORMACION,30524.90759
1802,INDUSTRIA MANUFACTURERA,010501,ART÷CULOS DE CUERO,Maletas talabarter°a  de cuero,VBP (Bs),TRANSFORMACION,122099.6303
1822,TURISMO,010501,Compra de bienes,"Artesan°as, regalos y otros",VBP (Bs),TRASFORMACION,575441.8624
1823,TURISMO,010501,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,2702688.106
1824,INDUSTRIA MANUFACTURERA,010501,ELAB. DE BEBIDAS,Bebidas no alcoh¢licas y otras,VBP (Bs),TRANSFORMACION,55484.09775
1825,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,Aceites y grasas vegetal y animal,VBP (Bs),TRANSFORMACION,30.5538201
1826,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,Elab. de almidones y productos derivados del almid¢n,VBP (Bs),TRANSFORMACION,208253.4059
1827,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,"Elab. de cacao, chocolate y productos de confiter°a",VBP (Bs),TRANSFORMACION,17.45932577
1828,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,"Elab. de platos preparados, comidas",VBP (Bs),TRANSFORMACION,8.729662886
1829,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,4364.534841
1830,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,"Elab. y conservaci¢n de frutas, hortalizas y tubÇrculos",VBP (Bs),TRANSFORMACION,17.45932577
1831,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,"Productos c†rnicos, mataderos",VBP (Bs),TRANSFORMACION,14359317.05
1832,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,Productos de moliner°a,VBP (Bs),TRANSFORMACION,2458908.704
1833,INDUSTRIA MANUFACTURERA,010501,ELAB. DE PROD. ALIMENTICIOS,Productos l†cteos,VBP (Bs),TRANSFORMACION,153088.5029
1840,INDUSTRIA MANUFACTURERA,010501,FABRI. DE MAQUINARIA Y EQUIPO N.C.P,Engranajes y piezas de transmisi¢n,VBP (Bs),TRANSFORMACION,9738.854506
1841,INDUSTRIA MANUFACTURERA,010501,FABRI. DE MAQUINARIA Y EQUIPO N.C.P,Fabricaci¢n de maquinaria especial,VBP (Bs),TRANSFORMACION,3246.284835
1842,INDUSTRIA MANUFACTURERA,010501,FABRI. DE MAQUINARIA Y EQUIPO N.C.P,Maquinaria agropecuaria y forestal,VBP (Bs),TRANSFORMACION,205181.3393
1843,INDUSTRIA MANUFACTURERA,010501,FABRI. DE MUEBLES,Muebles y colchones,VBP (Bs),TRANSFORMACION,8359101.597
1844,INDUSTRIA MANUFACTURERA,010501,FABRI. DE OTROS PRODUCTOS MINERALES NO METµLICOS,"Art°culos de hormig¢n, cemento y yeso",VBP (Bs),TRANSFORMACION,108787232.1
1845,INDUSTRIA MANUFACTURERA,010501,FABRI. DE OTROS PRODUCTOS MINERALES NO METµLICOS,Vidrio y productos de vidrio,VBP (Bs),TRANSFORMACION,550522.7455
1846,INDUSTRIA MANUFACTURERA,010501,FABRI. DE PRENDAS DE VESTIR,Art°culos de piel,VBP (Bs),TRANSFORMACION,91574.72276
1847,INDUSTRIA MANUFACTURERA,010501,FABRI. DE PRENDAS DE VESTIR,"Prendas de vestir, excepto prendas de piel",VBP (Bs),TRANSFORMACION,305249.0759
1848,INDUSTRIA MANUFACTURERA,010501,FABRI. DE PROD.  ELABORADOS DE METAL,Otros productos elaborados de metal n.c.p.,VBP (Bs),TRANSFORMACION,9738.854506
1849,INDUSTRIA MANUFACTURERA,010501,FABRI. DE PROD.  ELABORADOS DE METAL,Tratamiento a metales y actividades afines,VBP (Bs),TRANSFORMACION,16231.42418
1850,INDUSTRIA MANUFACTURERA,010501,FABRI. DE VEH÷CULOS AUTOMOTORES Y REMOLQUES,"Carrocer°as, remolques y semirremolques",VBP (Bs),TRANSFORMACION,3246.284835
1851,INDUSTRIA MANUFACTURERA,010501,FABRI. DE VEH÷CULOS AUTOMOTORES Y REMOLQUES,Partes para veh°culos automotores,VBP (Bs),TRANSFORMACION,3246.284835
1953,INDUSTRIA MANUFACTURERA,010501,IMPRESI‡N Y REPRODUCCI‡N DE GRABACIONES,Actividades de impresi¢n,VBP (Bs),TRANSFORMACION,95176.68537
1962,INDUSTRIA MANUFACTURERA,010501,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P,Joyas y art°culos conexos,VBP (Bs),TRANSFORMACION,31233.32903
1963,INDUSTRIA MANUFACTURERA,010501,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P,Otras industrias manufactureras n.c.p.,VBP (Bs),TRANSFORMACION,62466.65806
1964,TURISMO,010501,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,12006847.34
1965,TURISMO,010501,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,9026938.536
1966,FORESTAL,010501,PLANTACIONES FORESTALES,Algarrobo,ha,CONSTANTE,14.05
1967,FORESTAL,010501,PLANTACIONES FORESTALES,µrbol duraznillo,ha,CONSTANTE,9
1968,FORESTAL,010501,PLANTACIONES FORESTALES,µrbol naranjillo,ha,CONSTANTE,123
1969,FORESTAL,010501,PLANTACIONES FORESTALES,Cedro,ha,CONSTANTE,14.452
1970,FORESTAL,010501,PLANTACIONES FORESTALES,Lecher¢n,ha,CONSTANTE,32.1
1971,FORESTAL,010501,PLANTACIONES FORESTALES,Mindiola,ha,CONSTANTE,21
1972,FORESTAL,010501,PLANTACIONES FORESTALES,Nogal,ha,CONSTANTE,232.047
1973,FORESTAL,010501,PLANTACIONES FORESTALES,Quina quina,ha,CONSTANTE,263.032
1974,FORESTAL,010501,PLANTACIONES FORESTALES,Tajibo,ha,CONSTANTE,404.65
1975,FORESTAL,010501,PLANTACIONES FORESTALES,Timboy,ha,CONSTANTE,38.305
1976,FORESTAL,010501,PLANTACIONES FORESTALES,Tipa,ha,CONSTANTE,11.505
1977,INDUSTRIA MANUFACTURERA,010501,PRODUCTOS DE MADERA,Aserrado y cepillado de madera,VBP (Bs),TRANSFORMACION,4457758.977
1978,INDUSTRIA MANUFACTURERA,010501,PRODUCTOS DE MADERA,Partes y piezas de carpinter°a de madera,VBP (Bs),TRANSFORMACION,1754960.684
1979,FORESTAL,010501,RECOLECCION,Fruto sirari,TM,CONSTANTE,5.52
1980,TURISMO,010501,Servicios de hospedaje,Alojamiento,VBP (Bs),TRASFORMACION,8268320.756
1991,PECUARIO,010502,APICULTURA,Miel,TM POR A•O,CONSTANTE,13.84734
2105,FORESTAL,010502,PLANTACIONES FORESTALES,Algarrobo,ha,CONSTANTE,42.3
2106,FORESTAL,010502,PLANTACIONES FORESTALES,Cedrillo,ha,CONSTANTE,7
2107,FORESTAL,010502,PLANTACIONES FORESTALES,Cedro,ha,CONSTANTE,40.5
2108,FORESTAL,010502,PLANTACIONES FORESTALES,Lecher¢n,ha,CONSTANTE,173
2109,FORESTAL,010502,PLANTACIONES FORESTALES,Nogal,ha,CONSTANTE,50.666667
2110,FORESTAL,010502,PLANTACIONES FORESTALES,Quina quina,ha,CONSTANTE,49.25
2111,FORESTAL,010502,PLANTACIONES FORESTALES,Sotillo,ha,CONSTANTE,5.5
2112,FORESTAL,010502,PLANTACIONES FORESTALES,Tajibo,ha,CONSTANTE,26.3
2113,FORESTAL,010502,PLANTACIONES FORESTALES,Timboy,ha,CONSTANTE,45.666667
2114,FORESTAL,010502,PLANTACIONES FORESTALES,Tipa,ha,CONSTANTE,40.666667
2115,INDUSTRIA MANUFACTURERA,010502,PRODUCTOS DE MADERA,Aserrado y cepillado de madera,VBP (Bs),TRANSFORMACION,134996.9757
2122,PECUARIO,010601,APICULTURA,Miel,TM POR A•O,CONSTANTE,2.09028
2123,INDUSTRIA MANUFACTURERA,010601,ART÷CULOS DE CUERO,Fabricaci¢n de calzado,VBP (Bs),TRANSFORMACION,30524.90759
2143,INDUSTRIA MANUFACTURERA,010601,FABRI. DE PRENDAS DE VESTIR,"Prendas de vestir, excepto prendas de piel",VBP (Bs),TRANSFORMACION,30524.90759
2144,INDUSTRIA MANUFACTURERA,010601,FABRI. DE PROD.  ELABORADOS DE METAL,Tratamiento a metales y actividades afines,VBP (Bs),TRANSFORMACION,3246.284835
2214,TURISMO,010601,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,44910.14197
2215,FORESTAL,010601,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,329.11
2216,FORESTAL,010601,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,170.24
2217,INDUSTRIA MANUFACTURERA,010601,PRODUCTOS DE MADERA,Aserrado y cepillado de madera,VBP (Bs),TRANSFORMACION,134996.9757
2218,TURISMO,010601,Servicios de hospedaje,Alojamiento,VBP (Bs),TRASFORMACION,590594.3397
2226,PECUARIO,010602,APICULTURA,Miel,TM POR A•O,CONSTANTE,1.18986
2337,FORESTAL,010602,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,116.405
2338,FORESTAL,010602,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,66.125
2343,PECUARIO,010701,APICULTURA,Miel,TM POR A•O,CONSTANTE,2.54734
2344,INDUSTRIA MANUFACTURERA,010701,ART÷CULOS DE CUERO,Fabricaci¢n de calzado,VBP (Bs),TRANSFORMACION,30524.90759
2368,TURISMO,010701,Compra de bienes,"Artesan°as, regalos y otros",VBP (Bs),TRASFORMACION,1438604.656
2369,TURISMO,010701,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,2467671.749
2370,INDUSTRIA MANUFACTURERA,010701,ELAB. DE BEBIDAS,Bebidas no alcoh¢licas y otras,VBP (Bs),TRANSFORMACION,961078.4818
2371,INDUSTRIA MANUFACTURERA,010701,ELAB. DE BEBIDAS,Destilaci¢n de bebidas alcoh¢licas,VBP (Bs),TRANSFORMACION,3872714.021
2372,INDUSTRIA MANUFACTURERA,010701,ELAB. DE BEBIDAS,Elab. de vinos,VBP (Bs),TRANSFORMACION,4769073.221
2373,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,Aceites y grasas vegetal y animal,VBP (Bs),TRANSFORMACION,4.364831443
2374,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,"Elab. de platos preparados, comidas",VBP (Bs),TRANSFORMACION,8.729662886
2375,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,144.0394376
2376,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,"Elab. y conservaci¢n de frutas, hortalizas y tubÇrculos",VBP (Bs),TRANSFORMACION,26.18898866
2377,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,"Productos c†rnicos, mataderos",VBP (Bs),TRANSFORMACION,7179658.526
2378,INDUSTRIA MANUFACTURERA,010701,ELAB. DE PROD. ALIMENTICIOS,Productos l†cteos,VBP (Bs),TRANSFORMACION,153088.5029
2380,INDUSTRIA MANUFACTURERA,010701,FABRI. DE MUEBLES,Muebles y colchones,VBP (Bs),TRANSFORMACION,809981.8543
2381,INDUSTRIA MANUFACTURERA,010701,FABRI. DE OTROS PRODUCTOS MINERALES NO METµLICOS,"Cemento, cal y yeso",VBP (Bs),TRANSFORMACION,550522.7455
2382,INDUSTRIA MANUFACTURERA,010701,FABRI. DE OTROS PRODUCTOS MINERALES NO METµLICOS,Materiales de construcci¢n de arcilla,VBP (Bs),TRANSFORMACION,550522.7455
2383,INDUSTRIA MANUFACTURERA,010701,FABRI. DE OTROS PRODUCTOS MINERALES NO METµLICOS,Otros productos de cer†mica y porcelana,VBP (Bs),TRANSFORMACION,550522.7455
2384,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRENDAS DE VESTIR,Art°culos de piel,VBP (Bs),TRANSFORMACION,30524.90759
2385,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRENDAS DE VESTIR,"Prendas de vestir, excepto prendas de piel",VBP (Bs),TRANSFORMACION,549448.3366
2386,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PROD.  ELABORADOS DE METAL,Otros productos elaborados de metal n.c.p.,VBP (Bs),TRANSFORMACION,6492.56967
2387,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PROD.  ELABORADOS DE METAL,Tratamiento a metales y actividades afines,VBP (Bs),TRANSFORMACION,47168.63726
2388,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRODUCTOS TEXTILES,Acabado estampado serigr†fico textiles,VBP (Bs),TRANSFORMACION,152624.5379
2389,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRODUCTOS TEXTILES,Otros productos textiles n.c.p.,VBP (Bs),TRANSFORMACION,152624.5379
2390,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRODUCTOS TEXTILES,Preparaci¢n e hilado de fibras textiles,VBP (Bs),TRANSFORMACION,30524.90759
2391,INDUSTRIA MANUFACTURERA,010701,FABRI. DE PRODUCTOS TEXTILES,Tejidos de punto y ganchillo,VBP (Bs),TRANSFORMACION,61049.81517
2392,INDUSTRIA MANUFACTURERA,010701,FABRI. DE SUSTANCIAS Y PRODUCTOS QU÷MICOS,Jabones y detergentes,VBP (Bs),TRANSFORMACION,636816.8549
2499,INDUSTRIA MANUFACTURERA,010701,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P,Joyas y art°culos conexos,VBP (Bs),TRANSFORMACION,31233.32903
2500,TURISMO,010701,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,7938411.465
2501,TURISMO,010701,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,6803886.509
2502,FORESTAL,010701,PLANTACIONES FORESTALES,µlamo,ha,CONSTANTE,206.59776
2503,FORESTAL,010701,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,262.42834
2504,FORESTAL,010701,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,39.295069
2505,FORESTAL,010701,PLANTACIONES FORESTALES,Sauce,ha,CONSTANTE,20.1933
2506,INDUSTRIA MANUFACTURERA,010701,PRODUCTOS DE MADERA,Aserrado y cepillado de madera,VBP (Bs),TRANSFORMACION,269993.9514
2507,INDUSTRIA MANUFACTURERA,010701,PRODUCTOS DE MADERA,Partes y piezas de carpinter°a de madera,VBP (Bs),TRANSFORMACION,1079975.806
2508,TURISMO,010701,Servicios de hospedaje,Alojamiento,VBP (Bs),TRASFORMACION,8268320.756
2516,PECUARIO,010702,APICULTURA,Miel,TM POR A•O,CONSTANTE,5.90595
2572,INDUSTRIA MANUFACTURERA,010702,FABRI. DE PRENDAS DE VESTIR,Art°culos de piel,VBP (Bs),TRANSFORMACION,30524.90759
2672,TURISMO,010702,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,297690.4299
2673,TURISMO,010702,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,359281.1358
2674,FORESTAL,010702,PLANTACIONES FORESTALES,µlamo,ha,CONSTANTE,38.204619
2675,FORESTAL,010702,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,438.960839
2676,FORESTAL,010702,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,18.41451
2677,FORESTAL,010702,PLANTACIONES FORESTALES,Sauce,ha,CONSTANTE,10.16332
2688,PECUARIO,010703,APICULTURA,Miel,TM POR A•O,CONSTANTE,0.20878
2785,TURISMO,010703,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,67365.21296
2800,PECUARIO,010704,APICULTURA,Miel,TM POR A•O,CONSTANTE,0.021
2879,TURISMO,010704,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,22455.07099
2880,FORESTAL,010704,PLANTACIONES FORESTALES,µlamo,ha,CONSTANTE,15.917667
2881,FORESTAL,010704,PLANTACIONES FORESTALES,Cedro,ha,CONSTANTE,12.833333
2882,FORESTAL,010704,PLANTACIONES FORESTALES,Curupa£,ha,CONSTANTE,6
2883,FORESTAL,010704,PLANTACIONES FORESTALES,Molle,ha,CONSTANTE,13.4105
2884,FORESTAL,010704,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,14.166667
2885,FORESTAL,010704,PLANTACIONES FORESTALES,Tipa,ha,CONSTANTE,5.583333
2894,PECUARIO,010801,APICULTURA,Miel,TM POR A•O,CONSTANTE,6.0248
2918,TURISMO,010801,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,352524.5356
2919,INDUSTRIA MANUFACTURERA,010801,ELAB. DE BEBIDAS,Elab. de vinos,VBP (Bs),TRANSFORMACION,55484.09775
2920,INDUSTRIA MANUFACTURERA,010801,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,21.82415721
2921,INDUSTRIA MANUFACTURERA,010801,ELAB. DE PROD. ALIMENTICIOS,Productos l†cteos,VBP (Bs),TRANSFORMACION,30617.70058
2928,INDUSTRIA MANUFACTURERA,010801,FABRI. DE PRODUCTOS TEXTILES,Otros productos textiles n.c.p.,VBP (Bs),TRANSFORMACION,30524.90759
3030,TURISMO,010801,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,4167666.019
3031,TURISMO,010801,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,628741.9876
3032,FORESTAL,010801,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,16
3033,FORESTAL,010801,PLANTACIONES FORESTALES,Pino,ha,CONSTANTE,374.7
3034,TURISMO,010801,Servicios de hospedaje,Alojamiento,VBP (Bs),TRASFORMACION,1181188.679
3045,PECUARIO,010901,APICULTURA,Miel,TM POR A•O,CONSTANTE,0.27006
3134,PECUARIO,010902,APICULTURA,Miel,TM POR A•O,CONSTANTE,5.56336
3165,TURISMO,010902,Compra de bienes,"Artesan°as, regalos y otros",VBP (Bs),TRASFORMACION,575441.8624
3166,TURISMO,010902,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,352524.5356
3167,INDUSTRIA MANUFACTURERA,010902,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,34.91865154
3172,INDUSTRIA MANUFACTURERA,010902,FABRI. DE MUEBLES,Muebles y colchones,VBP (Bs),TRANSFORMACION,2689228.616
3173,INDUSTRIA MANUFACTURERA,010902,FABRI. DE PRENDAS DE VESTIR,"Prendas de vestir, excepto prendas de piel",VBP (Bs),TRANSFORMACION,122099.6303
3174,INDUSTRIA MANUFACTURERA,010902,FABRI. DE PROD.  ELABORADOS DE METAL,Otros productos elaborados de metal n.c.p.,VBP (Bs),TRANSFORMACION,3246.284835
3175,INDUSTRIA MANUFACTURERA,010902,FABRI. DE PROD.  ELABORADOS DE METAL,Tratamiento a metales y actividades afines,VBP (Bs),TRANSFORMACION,195442.4848
3176,INDUSTRIA MANUFACTURERA,010902,FABRI. DE PRODUCTOS TEXTILES,Otros productos textiles n.c.p.,VBP (Bs),TRANSFORMACION,91574.72276
3265,TURISMO,010902,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,1488452.15
3266,TURISMO,010902,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,785927.4845
3267,FORESTAL,010902,PLANTACIONES FORESTALES,µlamo,ha,CONSTANTE,30.005
3268,FORESTAL,010902,PLANTACIONES FORESTALES,Aliso,ha,CONSTANTE,12
3269,FORESTAL,010902,PLANTACIONES FORESTALES,Eucalipto,ha,CONSTANTE,8.2786
3270,FORESTAL,010902,PLANTACIONES FORESTALES,Lecher¢n,ha,CONSTANTE,395.505
3271,FORESTAL,010902,PLANTACIONES FORESTALES,Sauce,ha,CONSTANTE,25
3272,INDUSTRIA MANUFACTURERA,010902,PRODUCTOS DE MADERA,Otros productos de madera,VBP (Bs),TRANSFORMACION,134996.9757
3287,PECUARIO,010903,APICULTURA,Miel,TM POR A•O,CONSTANTE,0.54538
3393,PECUARIO,011001,APICULTURA,Miel,TM POR A•O,CONSTANTE,13.61388
3413,TURISMO,011001,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,58754.08926
3414,INDUSTRIA MANUFACTURERA,011001,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,8.729662886
3419,INDUSTRIA MANUFACTURERA,011001,FABRI. DE MUEBLES,Muebles y colchones,VBP (Bs),TRANSFORMACION,134996.9757
3525,TURISMO,011001,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,49615.07166
3526,TURISMO,011001,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,67365.21296
3527,FORESTAL,011001,PLANTACIONES FORESTALES,Algarrobo,ha,CONSTANTE,6.75
3528,FORESTAL,011001,PLANTACIONES FORESTALES,Amargo,ha,CONSTANTE,23
3529,FORESTAL,011001,PLANTACIONES FORESTALES,Cuchi,ha,CONSTANTE,11.583333
3530,FORESTAL,011001,PLANTACIONES FORESTALES,Cuta,ha,CONSTANTE,6.25
3531,FORESTAL,011001,PLANTACIONES FORESTALES,Palo blanco,ha,CONSTANTE,200
3532,FORESTAL,011001,PLANTACIONES FORESTALES,Quina quina,ha,CONSTANTE,127
3533,FORESTAL,011001,PLANTACIONES FORESTALES,Soto,ha,CONSTANTE,315
3534,INDUSTRIA MANUFACTURERA,011001,PRODUCTOS DE MADERA,Aserrado y cepillado de madera,VBP (Bs),TRANSFORMACION,134996.9757
3535,INDUSTRIA MANUFACTURERA,011001,PRODUCTOS DE MADERA,Partes y piezas de carpinter°a de madera,VBP (Bs),TRANSFORMACION,134996.9757
3536,TURISMO,011001,Servicios de hospedaje,Alojamiento,VBP (Bs),TRASFORMACION,590594.3397
3545,PECUARIO,011002,APICULTURA,Miel,TM POR A•O,CONSTANTE,4.84964
3619,PECUARIO,011003,APICULTURA,Miel,TM POR A•O,CONSTANTE,16.01932
3708,TURISMO,011003,Otros gasto enˇˇservicios,Alimentos y Bebidas,VBP (Bs),TRASFORMACION,148845.215
3709,TURISMO,011003,Otros gasto enˇˇservicios,Transporte Interno,VBP (Bs),TRASFORMACION,22455.07099
3710,FORESTAL,011003,PLANTACIONES FORESTALES,Algarrobo,ha,CONSTANTE,43.45
3711,FORESTAL,011003,PLANTACIONES FORESTALES,Palo blanco,ha,CONSTANTE,140
3712,FORESTAL,011003,PLANTACIONES FORESTALES,Perilla,ha,CONSTANTE,151.15
3713,FORESTAL,011003,PLANTACIONES FORESTALES,Soto,ha,CONSTANTE,114.9
3721,PECUARIO,020101,APICULTURA,Miel,TM POR A•O,CONSTANTE,4.29622
3722,INDUSTRIA MANUFACTURERA,020101,ART÷CULOS DE CUERO,"Curtido, te§ido y adobo de cueros y pieles",VBP (Bs),TRANSFORMACION,135814362.1
3723,INDUSTRIA MANUFACTURERA,020101,ART÷CULOS DE CUERO,Fabricaci¢n de calzado,VBP (Bs),TRANSFORMACION,55660268.65
3724,INDUSTRIA MANUFACTURERA,020101,ART÷CULOS DE CUERO,Maletas talabarter°a  de cuero,VBP (Bs),TRANSFORMACION,12231129.2
3783,TURISMO,020101,Compra de bienes,"Artesan°as, regalos y otros",VBP (Bs),TRASFORMACION,250536776.6
3784,TURISMO,020101,Compra de bienes,Otros gastos turismo,VBP (Bs),TRASFORMACION,161987619.4
3785,INDUSTRIA MANUFACTURERA,020101,ELAB. DE BEBIDAS,Bebidas no alcoh¢licas y otras,VBP (Bs),TRANSFORMACION,5132432963
3786,INDUSTRIA MANUFACTURERA,020101,ELAB. DE BEBIDAS,Destilaci¢n de bebidas alcoh¢licas,VBP (Bs),TRANSFORMACION,1262017179
3787,INDUSTRIA MANUFACTURERA,020101,ELAB. DE BEBIDAS,Elab. de vinos,VBP (Bs),TRANSFORMACION,28639622.87
3788,INDUSTRIA MANUFACTURERA,020101,ELAB. DE BEBIDAS,Malta cerveza y otras,VBP (Bs),TRANSFORMACION,1271816351
3789,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Aceites y grasas vegetal y animal,VBP (Bs),TRANSFORMACION,28821.7796
3790,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Elab. de alimentos preparados para animales,VBP (Bs),TRANSFORMACION,82947.51803
3791,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Elab. de almidones y productos derivados del almid¢n,VBP (Bs),TRANSFORMACION,6902856.149
3792,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Elab. de az£car,VBP (Bs),TRANSFORMACION,221.7059969
3793,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,"Elab. de cacao, chocolate y productos de confiter°a",VBP (Bs),TRANSFORMACION,2101113.355
3794,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Elab. de otros productos alimenticios n.c.p.,VBP (Bs),TRANSFORMACION,17307818.05
3795,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,"Elab. de pastas, macarrones y fideos",VBP (Bs),TRANSFORMACION,2015079.458
3796,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,"Elab. de platos preparados, comidas",VBP (Bs),TRANSFORMACION,110554.8981
3797,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,Elab. de productos de panader°a,VBP (Bs),TRANSFORMACION,61640139.65
3798,INDUSTRIA MANUFACTURERA,020101,ELAB. DE PROD. ALIMENTICIOS,"Elab. y conservaci¢n de frutas, hortalizas y tubÇrculos",VBP (Bs),TRANSFORMACION,57288.33836
